x,y,pts_crs,naip_id,aoi,r,g,b,nir,ndvi,year,month,day_in_year,iceplant,r_avg13,r_entr13,g_avg13,g_entr13,b_avg13,b_entr13,nir_avg13,nir_entr13,ndvi_avg13,ndvi_entr13
-120.02453372483475,34.45855585716298,EPSG:4326,ca_m_3412040_ne_10_060_20200522,capitan,77,111,95,183,0.4076923076923077,2020,5,143,1.0,85.87574,4.173277,111.89349,3.5965157,96.62722,2.840111,180.3432,2.8630388,0.35502958,3.5120735
-120.01484547915516,34.46213561357967,EPSG:4326,ca_m_3412040_ne_10_060_20200522,capitan,120,130,111,163,0.1519434628975265,2020,5,143,1.0,131.21893,4.984446,139.15976,4.8595147,115.06509,5.0707293,164.18935,5.4155226,0.112426035,4.700902
-120.0090942551915,34.46137458604728,EPSG:4326,ca_m_3412040_ne_10_060_20200522,capitan,158,149,114,171,0.0395136778115501,2020,5,143,1.0,149.05325,4.7303987,146.13017,3.9592745,108.52663,4.4772224,179.89941,4.3362045,0.088757396,3.7546155
-119.81180291362504,34.41688211265829,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,86,101,71,185,0.3653136531365313,2020,5,142,1.0,83.91124,4.1614122,97.46745,4.0372224,71.26627,2.673146,177.6213,3.9973762,0.35502958,3.5245306
-119.8440684091248,34.40537967436454,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,95,102,85,162,0.2607003891050584,2020,5,142,1.0,113.76331,5.1398206,118.22485,4.981208,102.59763,4.6503267,162.2426,4.862456,0.18934911,4.372783
-119.84482559531966,34.405438366032115,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,84,85,68,154,0.2941176470588235,2020,5,142,1.0,79.94083,4.2945404,86.02959,4.135612,68.14201,2.9025865,155.62721,4.9476385,0.3195266,3.6984038
-119.84556112479858,34.40572526234734,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,82,71,145,0.2946428571428571,2020,5,142,1.0,84.95858,4.63031,90.39053,3.9334004,75.75739,3.7478807,153.4142,4.78352,0.28994083,4.3748164
-119.84577138868032,34.40586761379379,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,64,83,69,159,0.4260089686098655,2020,5,142,1.0,82.51479,5.1180925,93.28403,4.2234073,81.09467,4.3635535,143.7929,5.637447,0.27218935,5.10276
-119.82789270461112,34.422635319980905,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,95,75,165,0.3524590163934426,2020,5,142,1.0,82.65681,4.18431,96.1716,3.7676873,76.27811,3.3753257,164.20119,5.283693,0.32544377,3.9850898
-119.8281407752684,34.422938380312665,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,61,85,67,171,0.4741379310344827,2020,5,142,1.0,69.75148,4.673272,87.97041,4.088854,72.40829,3.4558942,157.18343,4.847074,0.3846154,4.248745
-119.83455604627372,34.41698424126749,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,95,107,74,180,0.3090909090909091,2020,5,142,1.0,92.57988,4.858285,104.05325,4.208319,74.50296,3.7559266,175.24852,4.2013164,0.30769232,4.0467463
-119.83510594663367,34.41663141143574,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,88,95,74,157,0.2816326530612245,2020,5,142,1.0,88.05325,5.025283,97.39053,3.8121617,77.98225,4.12529,161.67456,5.2459526,0.28994083,4.8040752
-119.84581986445174,34.40607952350673,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,84,90,75,143,0.2599118942731278,2020,5,142,1.0,93.66864,4.494451,100.02959,4.3301764,84.20119,3.9955947,150.05325,5.0716996,0.2366864,4.456427
-119.835097722389,34.416546483008204,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,81,87,74,127,0.2211538461538461,2020,5,142,1.0,73.08284,5.3685923,80.08876,4.910986,71.76923,4.476586,116.66272,5.540133,0.19526628,4.4979677
-119.87038123828889,34.415424836792376,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,83,98,69,182,0.3735849056603773,2020,5,142,1.0,89.7929,4.8811817,99.85799,4.4719872,77.07692,3.6784537,166.52663,4.467137,0.295858,4.3154745
-119.83447247455608,34.416960410466146,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,82,98,70,174,0.359375,2020,5,142,1.0,79.39645,4.3981214,97.7929,3.2812731,69.9645,2.264556,174.73964,3.5773914,0.37278107,3.793031
-119.81922050016011,34.41855099743127,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,92,103,73,178,0.3185185185185185,2020,5,142,1.0,86.33728,4.1143417,98.98225,3.7452765,71.1716,2.3660893,172.8639,3.9570878,0.33136094,3.2861538
-119.8454047700328,34.405461289037184,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,102,96,87,129,0.1168831168831168,2020,5,142,1.0,97.88757,4.7020893,96.74556,4.215846,86.76331,4.165599,130.35503,5.5480676,0.12426036,4.6336775
-119.82839320407794,34.42258988329896,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,88,74,166,0.371900826446281,2020,5,142,1.0,87.49113,5.401086,100.44971,5.0418696,89.39053,4.8437247,144.0651,5.1636257,0.24852072,5.007454
-119.84009767875632,34.4137799471604,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,112,109,91,139,0.1075697211155378,2020,5,142,1.0,104.00592,5.238018,105.46154,4.917858,92.85799,4.9801826,142.46745,5.4751573,0.1597633,4.714696
-119.81186690637786,34.416876870954546,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,72,95,68,182,0.4330708661417323,2020,5,142,1.0,76.70414,4.965481,94.3787,4.1465945,70.17751,3.4418688,179.25444,3.9511209,0.3964497,4.4478745
-119.81914936075978,34.41850014573175,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,92,102,72,174,0.3082706766917293,2020,5,142,1.0,86.02367,4.427173,97.53255,4.338274,72.34911,3.1932814,164.1361,4.795412,0.30769232,3.7505457
-119.8281740680302,34.422867858558824,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,64,83,68,160,0.4285714285714285,2020,5,142,1.0,82.5858,5.0100245,96.68639,4.562724,83.62722,4.353367,148.17752,4.982153,0.28402367,4.920342
-119.87286532421736,34.41422264500573,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,95,66,172,0.3705179282868526,2020,5,142,1.0,79.08876,4.749148,92.38461,4.3648973,67.53255,3.7017403,160.1065,4.963509,0.3372781,4.2073097
-119.8347725573367,34.41678179798076,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,94,101,72,174,0.2985074626865671,2020,5,142,1.0,85.50296,4.775499,95.89941,3.479653,72.23669,3.476066,163.28995,4.086436,0.30769232,4.202177
-119.83443537372342,34.41713501924375,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,68,94,70,190,0.4728682170542636,2020,5,142,1.0,86.44971,5.0986257,101.68639,4.5135674,80.02367,3.8907049,172.71005,4.5706754,0.33136094,4.628827
-119.84583930278468,34.40566035035209,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,82,86,73,147,0.2838427947598253,2020,5,142,1.0,99.13018,5.064111,99.18935,4.6670613,86.93491,4.7207146,141.22485,4.9023094,0.17751479,4.5716295
-119.87574116052926,34.41229937721592,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,65,86,65,179,0.4672131147540984,2020,5,142,1.0,89.71006,5.5457253,99.39645,4.8602552,85.14793,5.0838966,152.74556,5.295658,0.26035503,5.202021
-119.8631678959854,34.40939895425683,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,81,89,72,164,0.3387755102040816,2020,5,142,1.0,93.98225,5.7432714,99.84615,5.1272,85.59763,5.0267167,153.3787,4.3872066,0.25443786,5.1287394
-119.84421225045864,34.405154145632174,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,102,94,81,147,0.180722891566265,2020,5,142,1.0,105.86982,5.3934855,104.77515,4.957311,91.94675,4.7220926,152.46745,4.989347,0.18934911,4.740471
-119.83397874441812,34.41718315196218,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,95,69,178,0.4354838709677419,2020,5,142,1.0,67.36095,3.9228435,90.72189,3.5257924,68.79881,2.0039265,172.26036,3.3743095,0.43195266,3.363395
-119.82925029338269,34.42160028685144,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,62,86,66,176,0.4789915966386555,2020,5,142,1.0,68.83432,4.7302065,86.19527,4.37374,71.94675,3.528947,157.59763,5.0760136,0.39053255,4.005544
-119.83482247233772,34.41681174675912,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,95,70,184,0.4488188976377952,2020,5,142,1.0,78.75739,4.831717,98.78107,3.6272917,72.79881,3.100944,180.46745,4.6256256,0.39053255,4.4560933
-119.8346509249054,34.41697949458648,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,100,75,187,0.4220532319391635,2020,5,142,1.0,85.50887,5.2662225,105.31953,4.722749,81.99408,4.423065,179.99408,4.284324,0.36094674,4.641569
-119.84389589946736,34.40839972321108,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,74,88,72,155,0.3537117903930131,2020,5,142,1.0,96.88757,5.7885194,109.34319,5.698337,89.77515,5.08557,159.36095,5.2181187,0.25443786,4.6344666
-119.84057006496386,34.413372090681946,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,91,96,79,140,0.2121212121212121,2020,5,142,1.0,112.32545,4.8410215,115.14793,4.811781,101.76923,4.9397416,146.51479,5.488518,0.14201184,4.8275084
-119.84030075666446,34.41364334540367,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,97,97,81,142,0.1882845188284518,2020,5,142,1.0,97.97041,3.9509335,100.56805,3.5126264,84.49113,4.082658,145.55621,4.831248,0.18934911,3.636825
-119.8343713577328,34.416986970058616,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,98,70,179,0.403921568627451,2020,5,142,1.0,76.44379,3.551322,97.35503,2.6109328,69.65681,2.0087752,176.78699,3.1868105,0.39053255,2.9494145
-119.84563762463364,34.40578654423277,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,82,86,85,105,0.1229946524064171,2020,5,142,1.0,93.32545,4.646982,96.6213,4.3079076,81.04142,4.45021,147.75148,5.4393888,0.22485207,4.596969
-119.84498702616295,34.40546314510769,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,84,92,73,148,0.2758620689655172,2020,5,142,1.0,80.04142,3.777822,87.55029,4.0904813,69.85799,2.968327,154.68639,5.078441,0.31360948,3.8193321
-119.83491490145646,34.41678331284177,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,71,98,72,189,0.4538461538461538,2020,5,142,1.0,79.53846,4.572452,100.50887,3.90574,77.27219,3.4047585,178.40237,3.9413347,0.37869823,4.1725864
-119.87286265260336,34.41411412446157,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,66,85,65,173,0.4476987447698745,2020,5,142,1.0,93.87574,5.098996,106.07692,5.0494337,86.26035,4.613679,162.73964,4.561086,0.2662722,4.6953096
-119.844918746186,34.405447526833925,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,91,70,167,0.3744855967078189,2020,5,142,1.0,82.17751,4.294583,90.36095,3.6507826,69.68639,2.3641238,162.4142,4.0632315,0.32544377,3.749508
-119.84475716496289,34.405645438610044,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,60,82,67,163,0.4618834080717489,2020,5,142,1.0,75.99408,4.816014,87.63905,4.072572,72.15385,3.7958403,158.15976,5.0611687,0.34911242,4.6743846
-119.84480682805304,34.40566949573062,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,93,70,172,0.4214876033057851,2020,5,142,1.0,82.40237,4.8970265,91.95266,4.0935335,75.80473,4.1972013,153.48521,4.982895,0.30177516,4.6556096
-119.84496704627728,34.40550969173929,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,88,70,163,0.3471074380165289,2020,5,142,1.0,80.28994,3.7417135,88.86391,3.627111,69.28403,2.233521,162.76332,4.5986753,0.3372781,3.616107
-119.8287250017222,34.42229368625479,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,95,92,75,172,0.2883895131086142,2020,5,142,1.0,73.89349,5.1761026,83.02959,4.5648327,70.54438,3.871686,137.21301,5.379277,0.27218935,4.345174
-119.83518436322495,34.41658639926404,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,88,99,75,168,0.3125,2020,5,142,1.0,83.04734,4.6867323,96.04734,3.6024523,74.28403,3.1304028,165.67456,4.775907,0.33136094,4.401767
-119.83885111598362,34.41466070906188,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,96,108,73,172,0.2835820895522388,2020,5,142,1.0,96.31953,4.4735885,103.7929,3.8420222,80.27811,3.2859352,159.4142,4.787606,0.24852072,4.467996
-119.84522347962265,34.40538503882303,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,107,97,87,141,0.1370967741935483,2020,5,142,1.0,110.02959,5.3180656,107.02959,4.730807,95.08284,4.797907,142.11243,4.840703,0.13017751,4.6693044
-119.84486384105342,34.405432659150044,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,85,75,136,0.2651162790697674,2020,5,142,1.0,84.92308,4.4779634,89.94675,4.2316356,70.52071,3.1391494,157.44379,4.855917,0.295858,3.864215
-119.87296652568088,34.41421860583191,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,91,100,72,163,0.2834645669291338,2020,5,142,1.0,86.81065,4.4234076,98.90533,3.9778488,69.18935,3.3420565,167.59172,4.6955504,0.31360948,4.0344734
-119.8731425217471,34.41422250999005,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,87,100,68,176,0.338403041825095,2020,5,142,1.0,83.78698,4.6182656,94.36687,4.1474175,69.11834,3.4751148,164.76332,4.943097,0.3195266,4.6698422
-119.83379854121516,34.41734642877174,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,95,100,78,162,0.2607003891050584,2020,5,142,1.0,92.57397,5.1253715,102.22485,4.328769,83.46745,4.613865,157.38461,4.940446,0.25443786,4.655203
-119.83599733549752,34.41623219005227,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,60,82,69,178,0.4957983193277311,2020,5,142,1.0,70.53846,4.6582427,89.05917,4.238217,75.56805,3.3389666,168.85207,4.2806735,0.40236688,4.2589607
-119.84492470184996,34.40597722356448,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,82,85,72,143,0.2711111111111111,2020,5,142,1.0,81.44971,3.3589697,85.32545,3.2233806,71.67455,2.6836715,145.39645,4.774536,0.2781065,3.5208411
-119.84520074474688,34.40553325191,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,82,86,84,113,0.1589743589743589,2020,5,142,1.0,79.71006,3.8032608,85.53846,3.446558,76.05325,4.200856,141.1361,5.260426,0.27218935,4.2779994
-119.8341968125466,34.417130544707454,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,99,104,78,163,0.2442748091603053,2020,5,142,1.0,88.94675,4.880952,100.23077,4.2281804,77.65089,4.273775,163.50888,4.573857,0.28994083,4.397509
-119.84513843568772,34.40552500695283,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,81,69,149,0.3244444444444444,2020,5,142,1.0,79.61539,3.761805,85.27811,3.6643553,71.1716,3.3852792,150.63905,5.2416143,0.30177516,3.9673486
-119.8346243184762,34.41694717416124,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,81,101,71,181,0.3816793893129771,2020,5,142,1.0,83.36687,4.6843004,101.34911,3.5025165,71.89349,2.4486206,179.94675,4.36431,0.3668639,4.096059
-119.82753070886588,34.42366942573475,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,59,83,69,168,0.4801762114537445,2020,5,142,1.0,79.82249,4.979521,95.34319,4.6754727,84.56805,4.510919,147.42012,5.031796,0.295858,4.662254
-119.84498408831271,34.40571092385905,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,79,74,146,0.2977777777777777,2020,5,142,1.0,75.88757,4.040415,81.40829,3.1774685,69.92899,3.0601892,154.929,4.438076,0.3372781,3.7025259
-119.84507053105722,34.40573538080007,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,68,77,68,161,0.4061135371179039,2020,5,142,1.0,68.40237,4.461354,79.52071,2.7254581,67.21893,2.4132953,162.99408,4.358975,0.40828404,4.131981
-119.82735705670748,34.42330993545162,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,89,98,79,167,0.3046875,2020,5,142,1.0,84.24261,4.6962547,93.72781,4.0899515,78.29586,4.1889143,149.66864,5.6719613,0.2662722,4.622461
-119.83433021013587,34.41694273094451,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,68,97,69,177,0.4448979591836735,2020,5,142,1.0,67.44971,4.344163,92.60947,3.8557653,69.54438,2.5402777,172.7574,3.7602036,0.43786982,3.4581456
-119.83383217222926,34.41730353638674,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,61,87,67,175,0.4830508474576271,2020,5,142,1.0,70.38461,4.5473013,92.22485,3.9402945,70.71597,3.3432164,175.31361,4.433148,0.4260355,4.2731395
-119.84392751052933,34.40830966523971,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,83,95,80,141,0.2589285714285714,2020,5,142,1.0,88.28994,5.0389895,96.97633,4.299718,80.53255,3.8697066,146.929,4.8029003,0.24852072,4.5580935
-119.84568235614424,34.4058553739372,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,79,95,68,167,0.3577235772357723,2020,5,142,1.0,82.59763,4.2891397,89.76923,3.9738271,74.48521,3.9305341,147.53255,5.155833,0.2781065,4.3795495
-119.844710039552,34.40529236074622,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,77,83,70,150,0.3215859030837004,2020,5,142,1.0,79.92899,4.379306,85.60355,3.710451,73.16568,3.4155455,148.19527,4.5736527,0.295858,3.9627419
-119.8465513130923,34.40594979788434,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,83,83,74,129,0.2169811320754717,2020,5,142,1.0,93.60355,4.669533,92.43787,4.37581,81.94083,4.1203685,138.77515,4.7491236,0.19526628,4.1590347
-119.84482101847188,34.40581878536756,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,75,85,67,166,0.3775933609958506,2020,5,142,1.0,90.75148,4.7354913,95.94083,3.9340394,83.31953,3.8559597,155.17752,5.035393,0.2662722,4.5370526
-119.8488824880352,34.40686675103795,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,73,90,73,160,0.3733905579399141,2020,5,142,1.0,96.02959,5.35669,99.26035,4.79719,85.55621,4.849151,143.59763,5.208787,0.20118344,5.051325
-119.87300439342609,34.416046274923694,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,74,85,69,145,0.3242009132420091,2020,5,142,1.0,89.24852,5.447095,96.71006,5.0635977,85.27811,4.8668437,136.11243,5.742183,0.21301775,4.870329
-119.8376529326986,34.41501672272382,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,76,85,73,143,0.3059360730593607,2020,5,142,1.0,111.27219,5.640531,113.28403,5.395623,100.95858,5.366825,150.50888,5.340963,0.16568047,4.87921
-119.8453151187136,34.405480092113926,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,84,84,77,145,0.2663755458515284,2020,5,142,1.0,96.7929,5.3324523,97.27219,4.8251796,85.86391,5.074388,148.11835,4.650723,0.21301775,4.9245267
-119.84473702351151,34.405325000291064,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,70,78,67,147,0.3548387096774194,2020,5,142,1.0,73.90533,4.101461,80.47337,3.8052845,69.24852,3.212487,146.42604,4.4697638,0.32544377,3.68758
-119.84011120802408,34.41376755253466,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,95,94,86,119,0.1121495327102803,2020,5,142,1.0,110.24261,5.2797265,109.27811,4.801622,98.2071,5.004271,142.63313,5.341357,0.13609467,4.62871
-119.8342220404805,34.417125495788845,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,89,97,72,169,0.3100775193798449,2020,5,142,1.0,86.64497,4.210022,97.65681,3.8245666,74.54438,3.8722134,165.6213,4.109854,0.30769232,3.7533374
-119.83470296589752,34.416889818990164,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,90,102,72,175,0.320754716981132,2020,5,142,1.0,82.60355,4.7946944,100.25444,3.7647765,71.97633,2.651793,178.69823,4.5097384,0.3668639,4.219158
-119.83768321217568,34.41499731541946,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,131,127,116,140,0.033210332103321,2020,5,142,1.0,132.57988,5.7963686,132.88757,5.767137,119.8284,5.801077,155.01184,5.543383,0.10059172,4.433445
-119.83995479712873,34.41388680938953,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,77,98,80,163,0.3583333333333333,2020,5,142,1.0,86.52071,5.0345097,96.57397,4.9045343,80.34911,4.467792,141.50296,5.720374,0.2366864,4.839281
-119.82202484021488,34.42304799093736,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,103,108,83,172,0.2509090909090909,2020,5,142,1.0,85.64497,5.4119253,100.69823,4.5207477,79.64497,4.1713977,156.46153,4.958311,0.2662722,4.6494155
-119.84520083997462,34.40547919512168,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,77,87,70,154,0.3333333333333333,2020,5,142,1.0,81.23077,3.6856573,84.39053,3.4297078,74.07101,3.219534,142.71005,4.91695,0.27218935,3.7310784
-119.82773859758905,34.42339491422358,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,75,94,79,169,0.3852459016393442,2020,5,142,1.0,92.93491,5.366825,106.10059,4.996233,94.89941,4.732534,141.04143,4.7015376,0.20118344,4.8576846
-119.84497174852764,34.405491267820615,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,89,92,70,164,0.2964426877470356,2020,5,142,1.0,81.16568,3.8743284,88.75148,3.8947399,69.7929,2.5948744,160.56805,4.7818093,0.32544377,3.7938051
-119.84692599192437,34.406056138531724,EPSG:4326,ca_m_3411934_sw_11_060_20200521,campus_lagoon,65,88,69,160,0.4222222222222222,2020,5,142,1.0,81.14793,5.08121,92.43195,3.8680518,76.28994,3.9092374,156.62721,4.885686,0.31360948,4.7786975
